ID;income;age;gender;education_level
73351;45546.797083077945;32;M;2.0
94954;45546.5325435791;40;F;3.0
43078;45546.163490479936;27;F;1.0
73885;45544.88224016545;22;M;1.0
26640;45543.96842803838;25;M;2.0
2834;45543.662106825665;28;M;1.0
42914;45543.10851597696;44;M;2.0
40996;45542.96215228922;33;M;2.0
40636;45542.7027377719;33;M;2.0
2372;45541.98177856137;34;F;1.0
61826;45541.916844232226;31;M;2.0
59421;45541.640172989806;26;F;1.0
70762;45541.16048583947;29;F;1.0
28892;45541.12211665761;40;F;1.0
1293;45540.89443219827;39;M;0.0
70693;45540.68066429768;32;F;1.0
53195;45540.66271769081;36;F;1.0
56394;45539.83695674495;37;F;2.0
98556;45539.669141352875;25;M;1.0
56327;45539.59495304333;39;M;1.0
7470;45538.84428872341;31;M;2.0
25467;45538.38118231144;31;F;0.0
41468;45538.31704576101;31;M;1.0
68897;45538.25860522619;34;F;2.0
4434;45538.17472632091;36;F;2.0
98842;45537.88612271876;30;M;1.0
6227;45537.87838045743;32;M;2.0
81391;45537.39207099907;26;M;2.0
41426;45537.01778161597;24;M;1.0
18750;45536.96306076057;38;M;3.0
67226;45536.82496195383;30;M;0.0
18090;45536.763841087064;28;F;2.0
43469;45536.64409061363;23;M;2.0
22682;45536.627051084855;25;M;3.0
17644;45536.27397096213;38;F;1.0
81184;45535.33463954052;23;M;2.0
60467;45534.96176819045;29;F;1.0
96378;45534.614332670004;36;F;3.0
73684;45534.41660159432;43;F;1.0
89927;45533.70972067554;40;M;3.0
86140;45533.640518709406;43;M;2.0
70424;45533.54007647824;42;F;1.0
62478;45533.400329595854;26;F;2.0
27782;45532.7086983204;30;M;2.0
88250;45532.576734472284;24;M;3.0
46897;45532.33025489543;43;M;1.0
55954;45532.241298115354;25;F;1.0
82908;45532.06236944524;39;M;2.0
26649;45530.677408698735;42;M;2.0
39426;45530.19432409262;29;M;1.0
20580;45529.696520176156;27;F;2.0
95787;45529.61598658022;43;M;3.0
15212;45529.43554405357;38;M;2.0
73428;45529.17677130492;28;M;2.0
64100;45528.813966077105;36;F;2.0
81725;45528.62772358241;29;F;3.0
96892;45528.44775901672;27;M;3.0
27240;45528.40610255248;29;M;2.0
364;45527.94316979099;40;M;3.0
12878;45527.90083479669;34;F;
93824;45527.69852490316;37;M;3.0
96418;45527.65275328055;38;F;2.0
2154;45527.496128219114;31;F;1.0
45367;45526.96403872632;18;F;1.0
66171;45526.69926545865;37;F;1.0
75882;45526.57293502836;19;M;1.0
65833;45526.16822719916;37;M;2.0
42223;45525.97088816521;26;F;2.0
5881;45525.95984191214;39;F;2.0
74674;45525.38510263987;38;F;2.0
65170;45524.99550796811;26;F;0.0
31670;45524.71954505516;36;F;2.0
98173;45524.675856341215;37;M;2.0
5634;45524.65014456285;35;F;1.0
28711;45524.56759908016;20;F;2.0
56145;45524.38892299702;26;F;0.0
44130;45523.653726053635;26;M;1.0
37392;45523.37593729086;40;M;2.0
31999;45522.85575645888;26;F;1.0
68512;45522.80090774173;42;M;1.0
1868;45522.74236930269;34;M;3.0
24088;45522.44164074898;28;M;2.0
42041;45521.98167887007;30;F;2.0
42448;45521.66894041625;26;M;2.0
83571;45521.614679267564;26;M;2.0
46970;45521.48222697813;43;M;1.0
41149;45520.949932677824;31;M;3.0
97301;45520.69483721359;37;M;2.0
36432;45520.161779003036;41;F;1.0
17710;45520.14225128728;41;F;1.0
37720;45519.61094367548;25;M;2.0
59278;45519.231659347;28;F;0.0
69958;45519.17965152056;22;M;3.0
69716;45517.906812555695;19;F;2.0
29653;45517.80186122795;38;M;1.0
32582;45517.66757469044;29;M;1.0
62612;45517.128664876116;33;F;1.0
15068;45517.11759001103;44;M;3.0
78827;45516.91029446621;35;F;3.0
15711;45516.58616216176;37;F;2.0
36834;45515.91707916645;25;F;3.0
91450;45515.915284093375;33;M;3.0
8406;45515.688271933854;24;F;2.0
82430;45515.29002535473;31;F;1.0
18506;45515.145756426595;30;F;1.0
94202;45515.10870357347;31;M;1.0
44763;45515.00439219884;27;M;3.0
5255;45514.65191244534;27;F;2.0
89934;45514.123536140796;31;F;1.0
28000;45514.07680892256;35;F;2.0
62812;45513.98284989275;32;F;1.0
18081;45513.654146665795;25;F;1.0
2918;45513.37741565671;34;M;1.0
36435;45513.32362680056;33;F;1.0
44420;45512.97116808818;38;M;1.0
71368;45512.65491514419;28;M;2.0
76208;45512.400818509675;27;F;2.0
93158;45512.217266023144;18;M;1.0
30908;45512.093309600656;24;F;2.0
91728;45511.80900361334;39;F;3.0
70777;45511.58851145379;42;F;2.0
26278;45510.340784723;29;M;2.0
2012;45510.09725451435;28;M;2.0
47520;45510.05499472071;36;F;3.0
30579;45509.854433482746;39;F;3.0
72740;45509.765250202945;26;M;1.0
52646;45509.51545913737;37;F;2.0
66021;45509.26683510688;41;F;0.0
42696;45509.012102479355;38;M;0.0
77638;45508.822180637755;41;M;2.0
34521;45508.76550082163;29;M;3.0
46378;45508.76426663888;28;M;2.0
17375;45507.632202916415;36;F;2.0
58102;45507.59812883089;41;M;2.0
29863;45507.245041527756;29;F;3.0
66876;45506.56574788396;39;M;2.0
40622;45506.406042013354;30;F;2.0
41224;45506.224633580656;26;M;1.0
86305;45505.683334506626;41;F;2.0
50688;45505.35952993626;18;M;3.0
21091;45505.029609658646;35;F;1.0
48527;45504.54962491993;26;F;3.0
9993;45504.49991647983;27;F;1.0
5770;45504.37391945572;35;M;0.0
96910;45504.182463133926;31;M;2.0
88268;45504.02949393179;35;M;2.0
16684;45503.435437915425;29;F;1.0
78908;45503.211386082585;36;M;3.0
65814;45503.00547756376;32;M;3.0
45945;45502.67955337953;33;F;3.0
95720;45502.55600538816;43;F;2.0
78486;45502.52261761384;32;M;2.0
52250;45502.495796730895;25;M;2.0
20579;45502.39481011676;27;F;2.0
49688;45502.30206005058;37;M;1.0
47352;45502.14103653198;31;M;3.0
86422;45501.91332089685;42;M;0.0
43633;45501.6879676337;42;F;3.0
30864;45501.545702375195;44;F;1.0
43455;45501.27531192956;23;F;2.0
59809;45501.21812183085;41;F;1.0
17744;45501.00252445576;37;F;2.0
60782;45500.811494048634;33;M;2.0
28124;45500.784107035586;28;M;2.0
87997;45500.51051544195;34;M;3.0
75266;45500.3763863301;27;M;1.0
7188;45500.16846388424;24;F;1.0
71896;45500.13368052581;35;F;2.0
79585;45499.82516180915;43;M;2.0
18982;45499.46776561997;30;M;3.0
85927;45499.456234462894;32;F;1.0
73938;45499.19937591975;31;M;1.0
82130;45498.72892364659;19;M;2.0
80326;45498.67901220601;29;F;1.0
7355;45498.19890049303;25;F;1.0
62687;45498.12839765725;38;F;3.0
38139;45497.3561571219;31;F;2.0
51134;45497.00989145242;38;M;2.0
7212;45496.85260929827;30;F;2.0
23197;45496.16146203078;20;F;1.0
28037;45496.15063485639;44;F;3.0
24981;45495.23523903176;40;M;2.0
8918;45494.83286083432;30;M;2.0
98566;45494.80532333152;28;F;2.0
53812;45494.770068813596;33;F;3.0
19100;45494.41023638456;27;F;1.0
3049;45494.377857106614;44;F;2.0
68914;45493.90565576386;29;F;2.0
1430;45493.76301670356;25;M;2.0
61026;45493.60986914822;28;M;2.0
2089;45492.74516707518;28;M;1.0
80751;45492.19324180259;34;F;3.0
28585;45492.03495883717;35;M;1.0
24297;45491.82424986497;34;F;1.0
72381;45491.42035000419;31;F;1.0
42210;45491.41018766359;30;M;2.0
15476;45490.51775158029;28;M;2.0
23446;45489.53336863087;27;F;2.0
63752;45489.27177084397;27;M;1.0
4956;45489.19140910922;33;F;2.0
56184;45488.26092736994;44;F;1.0
54903;45487.31219370987;33;M;2.0
22824;45487.2963966092;31;M;2.0
95239;45487.09406386266;35;M;1.0
16357;45486.26659917607;33;F;3.0
44972;45486.231652056966;42;M;3.0
6390;45486.230609148704;26;F;2.0
49626;45483.868262205;26;M;1.0
9453;45483.77143335045;30;M;1.0
61970;45483.184029977536;38;M;2.0
29413;45482.59980067034;42;M;1.0
18955;45482.49511254103;35;F;3.0
7467;45482.43981441062;18;M;3.0
41299;45482.05099720609;40;F;1.0
8352;45481.85946217435;35;M;2.0
95182;45481.71231710008;31;F;1.0
65912;45481.41552975178;25;M;2.0
99148;45480.372291909836;41;F;1.0
9411;45480.25027053093;43;M;2.0
97677;45480.09215550541;26;M;1.0
16582;45479.723640790755;25;M;1.0
65360;45479.71091747119;27;F;1.0
76874;45479.62669684453;25;M;3.0
61537;45479.56603633116;21;M;1.0
20700;45479.02337179861;30;F;1.0
27210;45478.891578998446;34;F;1.0
59921;45478.85633469392;30;M;2.0
72368;93709.0701680484;42;F;2.0
65909;45478.62946345386;29;F;0.0
42862;45478.46118361124;31;M;3.0
84315;45478.15859490628;30;M;1.0
48276;45477.79341092717;25;F;3.0
6638;45477.70299208037;27;F;1.0
39582;45477.63216480046;44;M;0.0
10546;45477.54397720923;33;M;2.0
53665;45477.30182975719;33;M;1.0
12596;45476.467327372244;40;M;0.0
73455;45476.1932361854;39;M;2.0
98546;45475.13022571974;26;M;1.0
90197;45475.06535745633;26;M;2.0
77546;45475.03592066873;32;F;1.0
56307;45475.034549441465;43;M;2.0
47694;45474.072264391114;25;F;2.0
42538;45474.071096034684;42;M;1.0
15840;45473.81752276444;39;M;2.0
92536;45472.83053739956;25;M;2.0
16889;45472.59165481337;24;F;2.0
91708;45472.54521584702;38;F;2.0
18704;45471.61679479792;43;F;2.0
62315;45471.519653283234;31;F;1.0
59125;45471.27342535747;33;M;3.0
63981;45471.27157126517;36;M;2.0
85694;45470.24897026321;35;M;2.0
45829;45470.22647101329;26;F;2.0
85283;45469.608616728;42;M;2.0
5043;45469.20285053041;37;M;1.0
10918;45468.68103304015;40;M;1.0
66096;45468.671040615896;32;F;2.0
85692;45468.30351721672;43;M;1.0
71299;45467.98434601007;31;F;2.0
65010;45467.68436409664;36;F;0.0
64612;45467.49948804325;28;F;1.0
49136;45467.35577056458;43;M;1.0
41945;45467.041074688495;43;F;2.0
31037;45466.98030163005;30;M;2.0
82235;45466.63751159523;25;F;1.0
50335;45466.01515029576;26;M;2.0
97107;45465.69081155984;30;M;1.0
28286;45465.684871257654;38;F;3.0
46294;45465.510476430056;35;M;3.0
67344;45465.24533372328;38;M;2.0
59167;45465.18063112074;26;F;3.0
18147;45464.52918054461;33;M;3.0
24717;45464.47734953562;31;F;2.0
87636;45464.44578672;38;F;2.0
8739;45464.206223633206;39;M;3.0
30748;45463.76859923826;43;F;1.0
24831;45463.69096702815;39;F;2.0
75381;45463.421991850846;42;M;2.0
53735;45463.026747299635;25;F;1.0
40848;45462.97238683208;39;F;2.0
83061;45462.89494239873;26;F;2.0
24759;45462.60840584788;34;F;1.0
50871;45462.5972534145;41;M;2.0
37656;45462.26443303893;21;F;2.0
45619;45462.22994898583;18;M;2.0
45802;45462.17935456695;36;M;1.0
95402;45462.067647757955;35;M;2.0
66160;45461.64619656962;36;M;1.0
9502;45461.51847294581;27;F;2.0
3147;45461.37005622684;28;F;2.0
95705;45460.77899298314;19;F;2.0
83190;45460.71457665044;29;F;2.0
41307;45460.65416961424;41;F;3.0
86529;45460.09091719951;37;F;3.0
20203;45459.612505850775;37;F;2.0
69511;45458.755744539594;24;F;2.0
69217;45458.316272003634;29;F;1.0
97697;45458.07528572585;33;F;2.0
41854;45457.913154814545;18;F;3.0
39124;45457.83128308342;38;M;2.0
71183;45457.776364129546;37;M;3.0
68073;45457.20634302629;38;F;2.0
74521;45456.82127922831;23;M;2.0
19652;45456.77175053363;43;M;2.0
35386;45455.851137080295;31;M;2.0
83297;45455.834234299844;35;F;2.0
19529;45455.640835679915;37;M;1.0
63861;45455.19005914451;42;F;1.0
86934;45455.08846369566;43;M;1.0
48319;45454.46384681811;26;F;1.0
13344;45454.445622630745;21;M;3.0
15946;45454.44247793149;38;F;2.0
90923;45454.379616924634;35;M;1.0
64946;45454.344903926765;39;F;2.0
34421;45454.092571146546;37;F;2.0
59032;45453.569046138866;39;F;2.0
50164;45453.104573066346;32;M;2.0
35255;45452.83666259899;18;M;3.0
36292;45452.681205391804;18;F;1.0
22022;45452.634613760274;34;M;3.0
17204;45452.63289332358;41;M;2.0
23668;45452.404284108525;38;M;2.0
2748;45450.866919008186;42;F;2.0
42202;45450.456532014796;26;F;1.0
16893;45450.2115406896;19;M;2.0
13645;45449.995712894226;44;F;3.0
6074;45449.21251186177;42;M;2.0
11450;45449.07967367791;27;M;2.0
32860;45448.87251783765;41;M;2.0
22667;45448.804088860576;30;M;2.0
80998;45448.271863506656;39;M;3.0
6760;45448.09883225541;25;F;1.0
98591;45448.05015292176;38;M;1.0
7841;45448.04159192261;29;F;2.0
35365;45447.18028682551;35;M;3.0
16200;45446.980086383606;29;M;2.0
75502;45446.78623054929;30;M;2.0
39202;45446.63152392707;28;F;1.0
73258;45446.24256558488;20;F;1.0
68204;45445.356019811494;38;M;1.0
11862;45444.939897742566;40;F;2.0
95847;45444.20142014781;33;M;2.0
91011;45444.10298906872;40;M;1.0
59102;45444.030598012185;35;M;2.0
80905;45443.92497101308;42;F;1.0
97216;45443.5845444771;32;F;2.0
8743;100858.1239401606;47;F;3.0
30149;45442.61626211348;26;M;3.0
1185;45442.54999021716;27;F;2.0
66387;45442.37532854335;21;M;2.0
334;45441.592393194944;33;M;1.0
49255;45440.83934931451;28;F;1.0
74479;45440.55506710698;39;F;1.0
55593;45440.10878885349;31;M;2.0
75847;45439.781453902164;25;F;2.0
36908;45439.73542912187;26;F;1.0
98308;45439.303133788584;38;M;3.0
44321;45439.27003013624;28;F;0.0
29755;45439.06338459363;25;F;2.0
54590;45439.02855774026;28;F;3.0
29734;45438.29544600789;30;M;1.0
26334;45437.965736199054;28;F;1.0
76250;45437.43232175813;34;M;2.0
68664;45437.133889084784;40;M;2.0
45378;45437.08782205163;30;F;3.0
48867;45437.077265081236;30;F;1.0
82956;45437.01709840398;42;F;2.0
46505;45436.81818552078;34;M;2.0
80820;45436.38561872146;35;F;2.0
8642;45436.02844646479;31;F;2.0
45392;45435.61149541232;30;M;3.0
79272;45435.3942244034;18;M;2.0
97548;45435.169943443376;44;M;1.0
74737;45435.166643576034;39;F;1.0
86054;45434.94862355208;35;M;1.0
22789;45434.76949868066;39;M;3.0
83003;45434.61445679431;27;F;2.0
27828;45434.38757635154;43;M;2.0
89757;45434.248105980325;31;F;2.0
81680;45434.22596839553;26;M;3.0
13354;45433.849655711565;39;M;2.0
58000;45433.683034805355;43;M;1.0
31916;45433.38698288865;43;F;2.0
98145;45432.80415590863;43;F;1.0
19064;45432.597981063846;21;F;2.0
33221;45432.42073257555;29;F;1.0
93203;45432.40717742694;25;M;2.0
50700;45432.24259046296;35;F;2.0
39072;45431.797607399654;38;M;1.0
83894;45431.520617379654;30;M;2.0
42792;45431.424161058916;35;F;2.0
34570;45431.27067908876;18;F;1.0
29532;45431.21949492566;36;F;1.0
94002;45430.96852562571;27;M;2.0
78797;45430.7840385798;44;M;2.0
57783;45430.470515837435;43;M;3.0
41796;45430.247752757874;28;M;2.0
37469;45430.08556608029;31;F;2.0
93466;45429.68171950384;40;F;1.0
28662;45429.31437251179;18;F;2.0
44113;45429.05183203574;26;F;1.0
90029;45428.92590137918;40;F;2.0
72522;45428.76907735246;21;M;1.0
6034;45428.15197455585;39;M;1.0
22920;45428.06241653316;22;M;1.0
29998;45427.48372472812;39;M;3.0
38655;45426.99665059733;38;F;2.0
36880;45426.48827673145;35;M;2.0
88071;45425.423025059215;29;F;3.0
31676;45424.683649790604;37;M;3.0
92197;45424.05172869496;18;M;1.0
35613;45423.66299121906;35;F;1.0
28658;45422.967241589344;36;F;2.0
92878;45421.95438812017;42;M;2.0
91462;45421.5314829027;33;M;1.0
44773;45421.08292767414;37;F;1.0
68024;45420.84905890905;25;M;1.0
40480;45420.31049280148;41;M;1.0
66998;45420.25656197773;19;M;1.0
89100;45420.215849922155;27;F;2.0
21166;45420.1297351914;30;M;3.0
94532;45419.831839169135;29;M;1.0
75062;45419.47405975407;32;M;2.0
92763;45419.29944251691;33;F;1.0
48557;45418.15787797046;39;M;3.0
25819;45418.14325770789;40;M;1.0
97909;45417.14575449855;33;F;2.0
51373;45416.93747316615;31;F;1.0
83879;45416.58614203017;40;F;2.0
61578;45416.30484897422;26;M;2.0
16012;45415.761059827644;24;F;1.0
37670;45415.75562448474;37;M;1.0
8256;45415.61830667635;28;F;2.0
71739;45415.52811788629;22;F;1.0
34484;45415.12016027716;42;M;1.0
12109;45415.10641771222;27;M;2.0
19817;45414.83397492046;31;F;1.0
10186;45414.75136617394;24;M;2.0
50368;45414.40735925923;34;M;1.0
68685;45414.327811426236;31;M;2.0
53843;45413.930927211666;20;M;1.0
66440;45413.844992080354;27;F;1.0
30708;45413.353159500104;37;F;2.0
92182;45413.024902260055;22;M;3.0
85821;45412.66521742751;22;M;2.0
54250;45412.295181969486;32;M;1.0
71294;45411.46950123521;28;F;3.0
71848;45411.37475805682;34;M;2.0
69840;45411.35661887167;41;F;3.0
5182;45411.33864391974;27;F;0.0
47191;45410.94423741425;25;F;2.0
91644;45410.51643456631;32;F;1.0
56861;45410.465585884805;34;M;2.0
8258;45410.36172430133;38;F;1.0
71160;45410.24581270627;31;F;2.0
42661;45409.767327920315;35;M;2.0
52228;45409.73631848905;35;F;1.0
81094;45409.736272808404;33;F;2.0
21462;45409.66294969245;42;M;1.0
81995;45409.54218609003;29;M;3.0
69178;45409.44721164947;36;M;2.0
37403;45409.25923245639;41;F;2.0
70298;45408.81647974189;25;M;3.0
61331;45408.67593805165;32;M;2.0
93803;45408.410590971915;41;F;3.0
14784;45408.35827244246;34;F;3.0
5407;45408.26950333314;29;M;3.0
45139;45408.26876498889;32;M;2.0
87889;45407.835255351056;35;M;3.0
70792;45407.83197154816;39;F;2.0
63171;45407.82808869128;30;M;1.0
19134;45407.805434435155;44;F;2.0
66763;45407.35586612541;35;F;3.0
18922;45407.33510277048;42;F;1.0
75421;45406.68981607893;35;F;2.0
91968;45406.66116479532;25;F;1.0
66276;45406.51947844303;31;M;1.0
92361;45406.363823234016;34;M;3.0
82835;45405.8529144372;26;M;2.0
37287;45405.70556969379;41;M;2.0
21167;45405.14940774208;41;M;2.0
25380;45405.12961418984;20;M;2.0
43385;45404.309038037325;32;M;1.0
52083;45403.957607857825;33;M;2.0
7422;45403.90219346212;43;M;2.0
28886;45403.604387924046;26;M;2.0
43778;45403.234390421414;43;F;2.0
70027;45403.1691685956;31;M;2.0
72644;45402.98447168202;28;F;0.0
74514;45402.880770561635;19;F;3.0
28035;45402.45955661541;30;M;2.0
29766;45402.26875509119;39;M;2.0
92056;45401.646479346084;29;F;2.0
97439;45401.33408369783;28;M;2.0
61791;45401.11724806478;36;F;2.0
42540;45400.66905356539;27;M;1.0
78346;45400.34156761863;20;F;1.0
8785;45399.89886999599;36;F;1.0
24226;45399.69170297351;35;M;2.0
85469;45399.684106910325;36;M;3.0
84437;45399.29389277439;42;M;2.0
48697;45399.23389650611;36;F;1.0
12081;45399.03770719853;29;M;1.0
36327;45398.70733429353;39;M;1.0
26202;45398.5585176889;36;F;2.0
57723;45397.49448594398;24;M;3.0
10868;45397.35783525333;30;M;2.0
21661;45397.14666927835;34;M;2.0
94587;45396.857680103436;34;M;2.0
27956;45396.791018703356;44;F;2.0
5870;45396.64358186428;30;M;1.0
54330;45396.36108561135;36;F;2.0
11818;45395.78122435762;28;M;2.0
14116;45395.65865690799;29;M;2.0
57804;45395.22099591928;25;F;2.0
68579;45395.15019789462;31;F;1.0
16007;45394.90611405857;44;F;2.0
12699;45394.39322977677;31;F;3.0
45690;45393.81407520957;42;F;1.0
54016;45393.50161448329;33;M;2.0
60080;45393.13668920989;38;M;2.0
87423;45392.8591225545;38;F;2.0
88896;45392.454897488096;32;F;1.0
94447;45391.91073800753;33;M;2.0
5177;45391.908933491475;43;M;2.0
28544;45391.68384876465;30;F;2.0
43644;45391.470584656505;42;F;2.0
86594;45391.325320452655;37;F;1.0
69168;45391.28647796357;26;F;3.0
64314;45391.246882391795;33;F;0.0
22311;45391.03513126259;24;M;2.0
97493;45390.68764356297;18;M;1.0
37660;45390.34428025387;31;M;1.0
63582;45389.84698655495;30;M;0.0
57760;45389.451679043035;33;F;2.0
22277;45389.187194883234;31;M;2.0
28866;45389.13962319247;40;F;2.0
78989;45388.941020873805;41;F;2.0
31128;45388.667894306345;33;M;2.0
26220;45388.49160619005;30;F;2.0
36517;45388.360191099644;37;M;3.0
35968;45388.16124479953;39;M;1.0
2493;45387.360493816974;44;M;2.0
14319;45387.327999529705;30;F;1.0
84376;45387.16960584383;24;F;1.0
88253;45386.96788742129;25;F;2.0
94562;45386.875604548484;32;M;1.0
43511;45386.551063304316;37;F;2.0
26872;45386.02701955669;44;M;0.0
18483;45385.72211540292;29;F;1.0
92206;45385.60391826519;25;F;1.0
10761;45385.38943160026;44;M;2.0
64773;45385.30589225449;40;M;2.0
55054;45385.28432841611;33;M;1.0
18580;45385.094142507674;41;M;2.0
60593;45385.02401523209;29;M;2.0
35412;45384.7748732409;22;F;2.0
3064;45384.72117798733;32;F;3.0
8835;45384.22627094915;40;M;2.0
79100;45383.948884370315;36;F;1.0
15767;45383.93482033904;43;M;2.0
52492;45383.53094215876;27;M;1.0
45617;94296.57840636102;49;F;1.0
85251;45382.90932929156;27;M;1.0
97005;45382.5928761165;34;M;1.0
16919;45382.56712462194;32;M;2.0
80762;45382.4515955183;34;F;3.0
63534;45382.43444919673;30;F;2.0
58157;45382.19135892987;42;M;3.0
27601;45381.915093822594;32;M;2.0
57148;45381.069678613836;39;M;2.0
86959;45380.71181254012;26;M;1.0
12616;45380.32387221038;35;M;2.0
8639;45380.1138523875;26;F;2.0
65574;45379.856175064044;38;F;1.0
30866;45379.41323656184;26;M;1.0
53016;45379.08235777498;33;F;1.0
31880;45379.0358766836;39;F;3.0
98162;45378.7216723581;41;M;1.0
27636;45378.64932543436;28;M;2.0
86833;45378.083501939065;31;F;2.0
88834;45377.89814146821;37;M;3.0
